掲載位置,ceid,ccid,mcname,date,グループ名,話数
0.0152905198776758,CE71082,C109295,週刊少年ジャンプ,1980-08-18,第1群（合計話数：8-16話）,1
0.6293929712460063,CE74085,C89161,週刊少年ジャンプ,1976-08-16,第1群（合計話数：8-16話）,8
0.8083067092651757,CE74103,C89161,週刊少年ジャンプ,1976-08-09,第1群（合計話数：8-16話）,7
0.5654952076677316,CE74115,C89161,週刊少年ジャンプ,1976-08-02,第1群（合計話数：8-16話）,6
0.7198697068403909,CE74134,C89161,週刊少年ジャンプ,1976-07-26,第1群（合計話数：8-16話）,5
0.3929712460063898,CE74143,C89161,週刊少年ジャンプ,1976-07-19,第1群（合計話数：8-16話）,4
0.2907348242811501,CE74157,C89161,週刊少年ジャンプ,1976-07-12,第1群（合計話数：8-16話）,3
0.3418530351437699,CE74171,C89161,週刊少年ジャンプ,1976-07-05,第1群（合計話数：8-16話）,2
0.0096463022508038,CE74180,C89161,週刊少年ジャンプ,1976-06-28,第1群（合計話数：8-16話）,1
0.8226299694189603,CE70962,C89168,週刊少年ジャンプ,1980-10-13,第1群（合計話数：8-16話）,8
0.6666666666666666,CE70975,C89168,週刊少年ジャンプ,1980-10-06,第1群（合計話数：8-16話）,7
0.4311926605504587,CE70989,C89168,週刊少年ジャンプ,1980-09-29,第1群（合計話数：8-16話）,6
0.4954407294832826,CE71006,C89168,週刊少年ジャンプ,1980-09-22,第1群（合計話数：8-16話）,5
0.5596330275229358,CE71025,C89168,週刊少年ジャンプ,1980-09-15,第1群（合計話数：8-16話）,4
0.1987767584097859,CE71035,C89168,週刊少年ジャンプ,1980-09-08,第1群（合計話数：8-16話）,3
0.1987767584097859,CE71050,C89168,週刊少年ジャンプ,1980-09-01,第1群（合計話数：8-16話）,2
0.0152905198776758,CE71066,C89168,週刊少年ジャンプ,1980-08-25,第1群（合計話数：8-16話）,1
0.5718849840255591,CE74038,C89151,週刊少年ジャンプ,1976-09-06,第1群（合計話数：8-16話）,8
0.2175324675324675,CE74047,C89151,週刊少年ジャンプ,1976-08-30,第1群（合計話数：8-16話）,7
0.31629392971246,CE74064,C89151,週刊少年ジャンプ,1976-08-23,第1群（合計話数：8-16話）,6
0.5782747603833865,CE74084,C89151,週刊少年ジャンプ,1976-08-16,第1群（合計話数：8-16話）,5
0.5015974440894568,CE74098,C89151,週刊少年ジャンプ,1976-08-09,第1群（合計話数：8-16話）,4
0.3929712460063898,CE74112,C89151,週刊少年ジャンプ,1976-08-02,第1群（合計話数：8-16話）,3
0.2964169381107492,CE74126,C89151,週刊少年ジャンプ,1976-07-26,第1群（合計話数：8-16話）,2
0.0095846645367412,CE74138,C89151,週刊少年ジャンプ,1976-07-19,第1群（合計話数：8-16話）,1
0.3884711779448621,CE58506,C89237,週刊少年ジャンプ,1994-10-17,第1群（合計話数：8-16話）,4
0.3832199546485261,CE58524,C89237,週刊少年ジャンプ,1994-10-10,第1群（合計話数：8-16話）,3
0.6144578313253012,CE58549,C89237,週刊少年ジャンプ,1994-10-03,第1群（合計話数：8-16話）,2
0.0260047281323877,CE58558,C89237,週刊少年ジャンプ,1994-09-26,第1群（合計話数：8-16話）,1
0.7542168674698795,CE61106,C89227,週刊少年ジャンプ,1992-02-03,第1群（合計話数：8-16話）,8
0.7170263788968825,CE61125,C89227,週刊少年ジャンプ,1992-01-27,第1群（合計話数：8-16話）,7
0.4511930585683297,CE61145,C89227,週刊少年ジャンプ,1992-01-20,第1群（合計話数：8-16話）,6
0.3304157549234136,CE61164,C89227,週刊少年ジャンプ,1992-01-13,第1群（合計話数：8-16話）,5
0.1135857461024498,CE61180,C89227,週刊少年ジャンプ,1992-01-01,第1群（合計話数：8-16話）,4
0.4494117647058823,CE61206,C89227,週刊少年ジャンプ,1991-12-16,第1群（合計話数：8-16話）,3
0.3167082294264339,CE61223,C89227,週刊少年ジャンプ,1991-12-09,第1群（合計話数：8-16話）,2
0.0304449648711943,CE61238,C89227,週刊少年ジャンプ,1991-12-02,第1群（合計話数：8-16話）,1
0.1020408163265306,CE58479,C89237,週刊少年ジャンプ,1994-10-24,第1群（合計話数：8-16話）,5
0.8781094527363185,CE58475,C89237,週刊少年ジャンプ,1994-10-31,第1群（合計話数：8-16話）,6
0.8848920863309353,CE58432,C89237,週刊少年ジャンプ,1994-11-14,第1群（合計話数：8-16話）,8
0.4523809523809524,CE45010,C89254,週刊少年ジャンプ,2008-07-28,第1群（合計話数：8-16話）,7
0.3926247288503254,CE45029,C89254,週刊少年ジャンプ,2008-07-21,第1群（合計話数：8-16話）,6
0.6017130620985011,CE45059,C89254,週刊少年ジャンプ,2008-07-14,第1群（合計話数：8-16話）,5
0.5860566448801743,CE45079,C89254,週刊少年ジャンプ,2008-07-07,第1群（合計話数：8-16話）,4
0.4038876889848812,CE45096,C89254,週刊少年ジャンプ,2008-06-30,第1群（合計話数：8-16話）,3
0.3730684326710817,CE45115,C89254,週刊少年ジャンプ,2008-06-23,第1群（合計話数：8-16話）,2
0.0359408033826638,CE45130,C89254,週刊少年ジャンプ,2008-06-16,第1群（合計話数：8-16話）,1
0.8912529550827423,CE58455,C89237,週刊少年ジャンプ,1994-11-07,第1群（合計話数：8-16話）,7
0.9054373522458627,CE62020,C89214,週刊少年ジャンプ,1991-01-28,第1群（合計話数：8-16話）,8
0.8337662337662337,CE69130,C89197,週刊少年ジャンプ,1982-12-13,第1群（合計話数：8-16話）,8
0.8885630498533724,CE69147,C89197,週刊少年ジャンプ,1982-12-06,第1群（合計話数：8-16話）,7
0.4193548387096774,CE69157,C89197,週刊少年ジャンプ,1982-11-29,第1群（合計話数：8-16話）,6
0.4193548387096774,CE69173,C89197,週刊少年ジャンプ,1982-11-22,第1群（合計話数：8-16話）,5
0.0674486803519061,CE69183,C89197,週刊少年ジャンプ,1982-11-15,第1群（合計話数：8-16話）,4
0.1847507331378299,CE69201,C89197,週刊少年ジャンプ,1982-11-08,第1群（合計話数：8-16話）,3
0.3724340175953079,CE69220,C89197,週刊少年ジャンプ,1982-11-01,第1群（合計話数：8-16話）,2
0.008695652173913,CE69230,C89197,週刊少年ジャンプ,1982-10-25,第1群（合計話数：8-16話）,1
0.5555555555555556,CE71185,C89187,週刊少年ジャンプ,1980-07-07,第1群（合計話数：8-16話）,8
0.4243323442136498,CE71199,C89187,週刊少年ジャンプ,1980-06-30,第1群（合計話数：8-16話）,7
0.3395638629283489,CE71213,C89187,週刊少年ジャンプ,1980-06-23,第1群（合計話数：8-16話）,6
0.7445482866043613,CE71235,C89187,週刊少年ジャンプ,1980-06-16,第1群（合計話数：8-16話）,5
0.2149532710280373,CE71241,C89187,週刊少年ジャンプ,1980-06-09,第1群（合計話数：8-16話）,4
0.1815718157181571,CE71256,C89187,週刊少年ジャンプ,1980-06-02,第1群（合計話数：8-16話）,3
0.1337386018237082,CE71271,C89187,週刊少年ジャンプ,1980-05-26,第1群（合計話数：8-16話）,2
0.0151975683890577,CE71284,C89187,週刊少年ジャンプ,1980-05-19,第1群（合計話数：8-16話）,1
0.9584295612009238,CE62043,C89214,週刊少年ジャンプ,1991-01-21,第1群（合計話数：8-16話）,7
0.8314350797266514,CE62062,C89214,週刊少年ジャンプ,1991-01-08,第1群（合計話数：8-16話）,6
0.8620689655172413,CE62083,C89214,週刊少年ジャンプ,1991-01-01,第1群（合計話数：8-16話）,5
0.0827423167848699,CE62087,C89214,週刊少年ジャンプ,1990-12-17,第1群（合計話数：8-16話）,4
0.6690647482014388,CE62119,C89214,週刊少年ジャンプ,1990-12-10,第1群（合計話数：8-16話）,3
0.508274231678487,CE62135,C89214,週刊少年ジャンプ,1990-12-03,第1群（合計話数：8-16話）,2
0.0304449648711943,CE62146,C89214,週刊少年ジャンプ,1990-11-26,第1群（合計話数：8-16話）,1
0.9551122194513716,CE60734,C89210,週刊少年ジャンプ,1992-06-22,第1群（合計話数：8-16話）,8
0.9574468085106383,CE60753,C89210,週刊少年ジャンプ,1992-06-15,第1群（合計話数：8-16話）,7
0.5961070559610706,CE60785,C89210,週刊少年ジャンプ,1992-06-01,第1群（合計話数：8-16話）,5
0.8518518518518519,CE60809,C89210,週刊少年ジャンプ,1992-05-25,第1群（合計話数：8-16話）,4
0.9550561797752808,CE60831,C89210,週刊少年ジャンプ,1992-05-18,第1群（合計話数：8-16話）,3
0.8934624697336562,CE60849,C89210,週刊少年ジャンプ,1992-05-04,第1群（合計話数：8-16話）,2
0.0967741935483871,CE60852,C89210,週刊少年ジャンプ,1992-04-27,第1群（合計話数：8-16話）,1
0.9142212189616252,CE60772,C89210,週刊少年ジャンプ,1992-06-08,第1群（合計話数：8-16話）,6
0.5010224948875256,CE44990,C89254,週刊少年ジャンプ,2008-08-04,第1群（合計話数：8-16話）,8
0.7845659163987139,CE76131,C89007,週刊少年ジャンプ,1973-10-08,第1群（合計話数：8-16話）,8
0.8585209003215434,CE76148,C89007,週刊少年ジャンプ,1973-10-01,第1群（合計話数：8-16話）,7
0.7202572347266881,CE76162,C89007,週刊少年ジャンプ,1973-09-24,第1群（合計話数：8-16話）,6
0.2765273311897106,CE76169,C89007,週刊少年ジャンプ,1973-09-17,第1群（合計話数：8-16話）,5
0.6527331189710611,CE76192,C89007,週刊少年ジャンプ,1973-09-10,第1群（合計話数：8-16話）,4
0.5176848874598071,CE76206,C89007,週刊少年ジャンプ,1973-09-03,第1群（合計話数：8-16話）,3
0.382636655948553,CE76219,C89007,週刊少年ジャンプ,1973-08-27,第1群（合計話数：8-16話）,2
0.0096463022508038,CE76230,C89007,週刊少年ジャンプ,1973-08-20,第1群（合計話数：8-16話）,1
0.8530066815144766,CE47472,C89016,週刊少年ジャンプ,2006-03-13,第1群（合計話数：8-16話）,1
0.8532494758909853,CE47331,C89016,週刊少年ジャンプ,2006-05-01,第1群（合計話数：8-16話）,8
0.9198218262806236,CE47352,C89016,週刊少年ジャンプ,2006-04-24,第1群（合計話数：8-16話）,7
0.909706546275395,CE47371,C89016,週刊少年ジャンプ,2006-04-17,第1群（合計話数：8-16話）,6
0.7067833698030634,CE47386,C89016,週刊少年ジャンプ,2006-04-10,第1群（合計話数：8-16話）,5
0.8886509635974305,CE47411,C89016,週刊少年ジャンプ,2006-04-03,第1群（合計話数：8-16話）,4
0.9268817204301076,CE47432,C89016,週刊少年ジャンプ,2006-03-27,第1群（合計話数：8-16話）,3
0.8791946308724832,CE47452,C89016,週刊少年ジャンプ,2006-03-20,第1群（合計話数：8-16話）,2
0.7041800643086816,CE75958,C88971,週刊少年ジャンプ,1973-12-17,第1群（合計話数：8-16話）,8
0.8745980707395499,CE75980,C88971,週刊少年ジャンプ,1973-12-10,第1群（合計話数：8-16話）,7
0.7041800643086816,CE75993,C88971,週刊少年ジャンプ,1973-12-03,第1群（合計話数：8-16話）,6
0.8070739549839229,CE76013,C88971,週刊少年ジャンプ,1973-11-26,第1群（合計話数：8-16話）,5
0.7556270096463023,CE76030,C88971,週刊少年ジャンプ,1973-11-19,第1群（合計話数：8-16話）,4
0.8745980707395499,CE76049,C88971,週刊少年ジャンプ,1973-11-12,第1群（合計話数：8-16話）,3
0.3440514469453376,CE76055,C88971,週刊少年ジャンプ,1973-11-05,第1群（合計話数：8-16話）,2
0.0096463022508038,CE76069,C88971,週刊少年ジャンプ,1973-10-29,第1群（合計話数：8-16話）,1
0.7008797653958945,CE66271,C88982,週刊少年ジャンプ,1986-06-30,第1群（合計話数：8-16話）,8
0.5873925501432665,CE66285,C88982,週刊少年ジャンプ,1986-06-23,第1群（合計話数：8-16話）,7
0.5777126099706745,CE66301,C88982,週刊少年ジャンプ,1986-06-16,第1群（合計話数：8-16話）,6
0.4486803519061583,CE66331,C88982,週刊少年ジャンプ,1986-06-02,第1群（合計話数：8-16話）,4
0.5472779369627507,CE66348,C88982,週刊少年ジャンプ,1986-05-26,第1群（合計話数：8-16話）,3
0.358600583090379,CE66362,C88982,週刊少年ジャンプ,1986-05-19,第1群（合計話数：8-16話）,2
0.0145772594752186,CE66373,C88982,週刊少年ジャンプ,1986-05-12,第1群（合計話数：8-16話）,1
0.6363636363636364,CE66318,C88982,週刊少年ジャンプ,1986-06-09,第1群（合計話数：8-16話）,5
0.84,CE78067,C89111,週刊少年ジャンプ,1971-04-05,第1群（合計話数：8-16話）,8
0.5054545454545455,CE78077,C89111,週刊少年ジャンプ,1971-03-29,第1群（合計話数：8-16話）,7
0.7915309446254072,CE78093,C89111,週刊少年ジャンプ,1971-03-22,第1群（合計話数：8-16話）,6
0.6605166051660517,CE78105,C89111,週刊少年ジャンプ,1971-03-15,第1群（合計話数：8-16話）,5
0.2195121951219512,CE78114,C89111,週刊少年ジャンプ,1971-03-08,第1群（合計話数：8-16話）,4
0.7672727272727272,CE78135,C89111,週刊少年ジャンプ,1971-03-01,第1群（合計話数：8-16話）,3
0.5439739413680782,CE78146,C89111,週刊少年ジャンプ,1971-02-22,第1群（合計話数：8-16話）,2
0.0095846645367412,CE73954,C89128,週刊少年ジャンプ,1976-10-11,第1群（合計話数：8-16話）,1
0.2581818181818182,CE78157,C89111,週刊少年ジャンプ,1971-02-15,第1群（合計話数：8-16話）,1
0.3440514469453376,CE73943,C89128,週刊少年ジャンプ,1976-10-18,第1群（合計話数：8-16話）,2
0.5544871794871795,CE73914,C89128,週刊少年ジャンプ,1976-11-01,第1群（合計話数：8-16話）,4
0.8453333333333334,CE73859,C89128,週刊少年ジャンプ,1976-11-29,第1群（合計話数：8-16話）,8
0.7060702875399361,CE73873,C89128,週刊少年ジャンプ,1976-11-22,第1群（合計話数：8-16話）,7
0.9424920127795527,CE73891,C89128,週刊少年ジャンプ,1976-11-15,第1群（合計話数：8-16話）,6
0.8083067092651757,CE73904,C89128,週刊少年ジャンプ,1976-11-08,第1群（合計話数：8-16話）,5
0.3418530351437699,CE73928,C89128,週刊少年ジャンプ,1976-10-25,第1群（合計話数：8-16話）,3
0.6220806794055201,CE49010,C89060,週刊少年ジャンプ,2004-08-09,第1群（合計話数：8-16話）,8
0.5135135135135135,CE49028,C89060,週刊少年ジャンプ,2004-08-02,第1群（合計話数：8-16話）,7
0.5990888382687927,CE49051,C89060,週刊少年ジャンプ,2004-07-26,第1群（合計話数：8-16話）,6
0.4967177242888402,CE49068,C89060,週刊少年ジャンプ,2004-07-19,第1群（合計話数：8-16話）,5
0.2071269487750557,CE49082,C89060,週刊少年ジャンプ,2004-07-12,第1群（合計話数：8-16話）,4
0.6307692307692307,CE49111,C89060,週刊少年ジャンプ,2004-07-05,第1群（合計話数：8-16話）,3
0.3062098501070663,CE49124,C89060,週刊少年ジャンプ,2004-06-28,第1群（合計話数：8-16話）,2
0.0190274841437632,CE49139,C89060,週刊少年ジャンプ,2004-06-21,第1群（合計話数：8-16話）,1
0.0239651416122004,CE44836,C89068,週刊少年ジャンプ,2008-09-29,第1群（合計話数：8-16話）,1
0.3804573804573805,CE44821,C89068,週刊少年ジャンプ,2008-10-06,第1群（合計話数：8-16話）,2
0.3188720173535792,CE44799,C89068,週刊少年ジャンプ,2008-10-13,第1群（合計話数：8-16話）,3
0.5741935483870968,CE59257,C89079,週刊少年ジャンプ,1994-01-10,第1群（合計話数：8-16話）,8
0.7649667405764967,CE59281,C89079,週刊少年ジャンプ,1994-01-08,第1群（合計話数：8-16話）,7
0.4865525672371638,CE59295,C89079,週刊少年ジャンプ,1994-01-01,第1群（合計話数：8-16話）,6
0.7458033573141487,CE59320,C89079,週刊少年ジャンプ,1993-12-13,第1群（合計話数：8-16話）,5
0.7359413202933985,CE59361,C89079,週刊少年ジャンプ,1993-11-29,第1群（合計話数：8-16話）,3
0.5961070559610706,CE59378,C89079,週刊少年ジャンプ,1993-11-22,第1群（合計話数：8-16話）,2
0.0064516129032258,CE59387,C89079,週刊少年ジャンプ,1993-11-15,第1群（合計話数：8-16話）,1
0.90715667311412,CE44703,C89068,週刊少年ジャンプ,2008-11-17,第1群（合計話数：8-16話）,8
0.7657266811279827,CE44722,C89068,週刊少年ジャンプ,2008-11-10,第1群（合計話数：8-16話）,7
0.356701030927835,CE44736,C89068,週刊少年ジャンプ,2008-11-03,第1群（合計話数：8-16話）,6
0.5686274509803921,CE44762,C89068,週刊少年ジャンプ,2008-10-27,第1群（合計話数：8-16話）,5
0.4603854389721627,CE44780,C89068,週刊少年ジャンプ,2008-10-20,第1群（合計話数：8-16話）,4
0.0975056689342403,CE59327,C89079,週刊少年ジャンプ,1993-12-06,第1群（合計話数：8-16話）,4
0.008130081300813,CE64678,C89274,週刊少年ジャンプ,1988-05-23,第1群（合計話数：8-16話）,1
0.4596100278551532,CE64650,C89274,週刊少年ジャンプ,1988-06-06,第1群（合計話数：8-16話）,3
0.6089887640449438,CE60013,C89473,週刊少年ジャンプ,1993-03-29,第1群（合計話数：8-16話）,3
0.3717026378896882,CE60027,C89473,週刊少年ジャンプ,1993-03-22,第1群（合計話数：8-16話）,2
0.0221130221130221,CE60041,C89473,週刊少年ジャンプ,1993-03-15,第1群（合計話数：8-16話）,1
0.1050119331742243,CE59983,C89473,週刊少年ジャンプ,1993-04-05,第1群（合計話数：8-16話）,4
0.8195020746887967,CE163182,C89459,週刊少年ジャンプ,2013-10-14,第1群（合計話数：8-16話）,8
0.3977011494252873,CE59969,C89473,週刊少年ジャンプ,1993-04-12,第1群（合計話数：8-16話）,5
0.7142857142857143,CE59934,C89473,週刊少年ジャンプ,1993-04-26,第1群（合計話数：8-16話）,7
0.8782201405152225,CE58694,C89496,週刊少年ジャンプ,1994-08-08,第1群（合計話数：8-16話）,6
0.7188208616780045,CE58710,C89496,週刊少年ジャンプ,1994-08-01,第1群（合計話数：8-16話）,5
0.551487414187643,CE58727,C89496,週刊少年ジャンプ,1994-07-25,第1群（合計話数：8-16話）,4
0.4503171247357294,CE58745,C89496,週刊少年ジャンプ,1994-07-18,第1群（合計話数：8-16話）,3
0.0071942446043165,CE58759,C89496,週刊少年ジャンプ,1994-07-11,第1群（合計話数：8-16話）,2
0.5469107551487414,CE59563,C89496,週刊少年ジャンプ,1993-09-20,第1群（合計話数：8-16話）,1
0.8885630498533724,CE70402,C89476,週刊少年ジャンプ,1981-06-08,第1群（合計話数：8-16話）,8
0.4897360703812317,CE70412,C89476,週刊少年ジャンプ,1981-06-01,第1群（合計話数：8-16話）,7
0.7741935483870968,CE70432,C89476,週刊少年ジャンプ,1981-05-25,第1群（合計話数：8-16話）,6
0.8299120234604106,CE70449,C89476,週刊少年ジャンプ,1981-05-18,第1群（合計話数：8-16話）,5
0.2852941176470588,CE70457,C89476,週刊少年ジャンプ,1981-05-11,第1群（合計話数：8-16話）,4
0.5335276967930029,CE70476,C89476,週刊少年ジャンプ,1981-05-04,第1群（合計話数：8-16話）,3
0.407624633431085,CE70490,C89476,週刊少年ジャンプ,1981-04-27,第1群（合計話数：8-16話）,2
0.0087976539589442,CE70499,C89476,週刊少年ジャンプ,1981-04-20,第1群（合計話数：8-16話）,1
0.6356968215158925,CE59913,C89473,週刊少年ジャンプ,1993-05-03,第1群（合計話数：8-16話）,8
0.7026378896882494,CE59954,C89473,週刊少年ジャンプ,1993-04-19,第1群（合計話数：8-16話）,6
0.711764705882353,CE163158,C89459,週刊少年ジャンプ,2013-10-07,第1群（合計話数：8-16話）,7
0.6772151898734177,CE163136,C89459,週刊少年ジャンプ,2013-09-30,第1群（合計話数：8-16話）,6
0.4915611814345991,CE163110,C89459,週刊少年ジャンプ,2013-09-23,第1群（合計話数：8-16話）,5
0.4476614699331848,CE46132,C89450,週刊少年ジャンプ,2007-07-02,第1群（合計話数：8-16話）,6
0.5692307692307692,CE46155,C89450,週刊少年ジャンプ,2007-06-25,第1群（合計話数：8-16話）,5
0.3101952277657266,CE46170,C89450,週刊少年ジャンプ,2007-06-18,第1群（合計話数：8-16話）,4
0.5032119914346895,CE46196,C89450,週刊少年ジャンプ,2007-06-11,第1群（合計話数：8-16話）,3
0.0231578947368421,CE46207,C89450,週刊少年ジャンプ,2007-06-04,第1群（合計話数：8-16話）,2
0.5674518201284796,CE46942,C89450,週刊少年ジャンプ,2006-09-18,第1群（合計話数：8-16話）,1
0.8720538720538721,CE71175,C89442,週刊少年ジャンプ,1980-07-14,第1群（合計話数：8-16話）,8
0.8047138047138047,CE71189,C89442,週刊少年ジャンプ,1980-07-07,第1群（合計話数：8-16話）,7
0.8160237388724035,CE71205,C89442,週刊少年ジャンプ,1980-06-30,第1群（合計話数：8-16話）,6
0.5171339563862928,CE71216,C89442,週刊少年ジャンプ,1980-06-23,第1群（合計話数：8-16話）,5
0.2616822429906542,CE71227,C89442,週刊少年ジャンプ,1980-06-16,第1群（合計話数：8-16話）,4
0.3862928348909657,CE71244,C89442,週刊少年ジャンプ,1980-06-09,第1群（合計話数：8-16話）,3
0.1192411924119241,CE71255,C89442,週刊少年ジャンプ,1980-06-02,第1群（合計話数：8-16話）,2
0.0151975683890577,CE71270,C89442,週刊少年ジャンプ,1980-05-26,第1群（合計話数：8-16話）,1
0.088235294117647,CE72361,C89437,週刊少年ジャンプ,1978-12-04,第1群（合計話数：8-16話）,8
0.4168377823408624,CE46110,C89450,週刊少年ジャンプ,2007-07-09,第1群（合計話数：8-16話）,7
0.8270509977827051,CE46097,C89450,週刊少年ジャンプ,2007-07-16,第1群（合計話数：8-16話）,8
0.5905349794238683,CE163090,C89459,週刊少年ジャンプ,2013-09-16,第1群（合計話数：8-16話）,4
0.4121338912133891,CE163066,C89459,週刊少年ジャンプ,2013-09-09,第1群（合計話数：8-16話）,3
0.3422131147540984,CE163042,C89459,週刊少年ジャンプ,2013-09-02,第1群（合計話数：8-16話）,2
0.0180722891566265,CE163014,C89459,週刊少年ジャンプ,2013-08-19,第1群（合計話数：8-16話）,1
0.0899357601713062,CE58658,C89496,週刊少年ジャンプ,1994-08-15,第1群（合計話数：8-16話）,7
0.101639344262295,CE72376,C89437,週刊少年ジャンプ,1978-11-27,第1群（合計話数：8-16話）,7
0.9452631578947368,CE58655,C89496,週刊少年ジャンプ,1994-08-22,第1群（合計話数：8-16話）,8
0.7667731629392971,CE74041,C89555,週刊少年ジャンプ,1976-09-06,第1群（合計話数：8-16話）,8
0.7175324675324676,CE74055,C89555,週刊少年ジャンプ,1976-08-30,第1群（合計話数：8-16話）,7
0.6293929712460063,CE74069,C89555,週刊少年ジャンプ,1976-08-23,第1群（合計話数：8-16話）,6
0.2907348242811501,CE74080,C89555,週刊少年ジャンプ,1976-08-16,第1群（合計話数：8-16話）,5
0.5527156549520766,CE74099,C89555,週刊少年ジャンプ,1976-08-09,第1群（合計話数：8-16話）,4
0.1373801916932907,CE74108,C89555,週刊少年ジャンプ,1976-08-02,第1群（合計話数：8-16話）,3
0.0749185667752443,CE74123,C89555,週刊少年ジャンプ,1976-07-26,第1群（合計話数：8-16話）,2
0.7060702875399361,CE74234,C89555,週刊少年ジャンプ,1976-06-07,第1群（合計話数：8-16話）,1
0.5081206496519721,CE57432,C89541,週刊少年ジャンプ,1995-11-13,第1群（合計話数：8-16話）,8
0.0365591397849462,CE44601,C89565,週刊少年ジャンプ,2009-01-01,第1群（合計話数：8-16話）,1
0.4023529411764706,CE57449,C89541,週刊少年ジャンプ,1995-11-06,第1群（合計話数：8-16話）,7
0.4196242171189979,CE44588,C89565,週刊少年ジャンプ,2009-01-08,第1群（合計話数：8-16話）,2
0.5375722543352601,CE44549,C89565,週刊少年ジャンプ,2009-01-21,第1群（合計話数：8-16話）,4
0.6715542521994134,CE68460,C89586,週刊少年ジャンプ,1983-10-17,第1群（合計話数：8-16話）,3
0.4838709677419355,CE68473,C89586,週刊少年ジャンプ,1983-10-10,第1群（合計話数：8-16話）,2
0.0085959885386819,CE68484,C89586,週刊少年ジャンプ,1983-10-03,第1群（合計話数：8-16話）,1
0.8444924406047516,CE44446,C89565,週刊少年ジャンプ,2009-02-16,第1群（合計話数：8-16話）,8
0.5252747252747253,CE44461,C89565,週刊少年ジャンプ,2009-02-09,第1群（合計話数：8-16話）,7
0.4730021598272138,CE44482,C89565,週刊少年ジャンプ,2009-02-02,第1群（合計話数：8-16話）,6
0.6998050682261209,CE44529,C89565,週刊少年ジャンプ,2009-01-28,第1群（合計話数：8-16話）,5
0.4274028629856851,CE44568,C89565,週刊少年ジャンプ,2009-01-15,第1群（合計話数：8-16話）,3
0.5055679287305123,CE57471,C89541,週刊少年ジャンプ,1995-10-30,第1群（合計話数：8-16話）,6
0.3144208037825059,CE57486,C89541,週刊少年ジャンプ,1995-10-23,第1群（合計話数：8-16話）,5
0.5233853006681515,CE57510,C89541,週刊少年ジャンプ,1995-10-16,第1群（合計話数：8-16話）,4
0.3548387096774194,CE78303,C89521,週刊少年ジャンプ,1970-09-14,第1群（合計話数：8-16話）,3
0.4695340501792114,CE78319,C89521,週刊少年ジャンプ,1970-09-07,第1群（合計話数：8-16話）,2
0.1270358306188925,CE78329,C89521,週刊少年ジャンプ,1970-08-31,第1群（合計話数：8-16話）,1
0.5345454545454545,CE78291,C89521,週刊少年ジャンプ,1970-10-05,第1群（合計話数：8-16話）,4
0.6308243727598566,CE78277,C89521,週刊少年ジャンプ,1970-10-12,第1群（合計話数：8-16話）,5
0.540453074433657,CE78262,C89521,週刊少年ジャンプ,1970-10-19,第1群（合計話数：8-16話）,6
0.7133550488599348,CE78248,C89521,週刊少年ジャンプ,1970-10-26,第1群（合計話数：8-16話）,7
0.1105651105651105,CE57522,C89541,週刊少年ジャンプ,1995-10-09,第1群（合計話数：8-16話）,3
0.2989247311827957,CE57544,C89541,週刊少年ジャンプ,1995-10-02,第1群（合計話数：8-16話）,2
0.020501138952164,CE57561,C89541,週刊少年ジャンプ,1995-09-25,第1群（合計話数：8-16話）,1
0.7741935483870968,CE78235,C89521,週刊少年ジャンプ,1970-11-02,第1群（合計話数：8-16話）,8
0.4308943089430894,CE64667,C89274,週刊少年ジャンプ,1988-05-30,第1群（合計話数：8-16話）,2
0.5359477124183006,CE72397,C89437,週刊少年ジャンプ,1978-11-20,第1群（合計話数：8-16話）,6
0.194888178913738,CE72422,C89437,週刊少年ジャンプ,1978-11-06,第1群（合計話数：8-16話）,4
0.008695652173913,CE69453,C89321,週刊少年ジャンプ,1982-07-26,第1群（合計話数：8-16話）,1
0.951219512195122,CE65077,C89317,週刊少年ジャンプ,1987-11-23,第1群（合計話数：8-16話）,8
0.6585365853658537,CE65089,C89317,週刊少年ジャンプ,1987-11-16,第1群（合計話数：8-16話）,7
0.8102981029810298,CE65110,C89317,週刊少年ジャンプ,1987-11-09,第1群（合計話数：8-16話）,6
0.6422764227642277,CE65125,C89317,週刊少年ジャンプ,1987-11-02,第1群（合計話数：8-16話）,5
0.1260273972602739,CE65133,C89317,週刊少年ジャンプ,1987-10-26,第1群（合計話数：8-16話）,4
0.2436974789915966,CE65154,C89317,週刊少年ジャンプ,1987-10-19,第1群（合計話数：8-16話）,3
0.4565826330532213,CE65176,C89317,週刊少年ジャンプ,1987-10-12,第1群（合計話数：8-16話）,2
0.0084033613445378,CE65186,C89317,週刊少年ジャンプ,1987-10-05,第1群（合計話数：8-16話）,1
0.7445482866043613,CE71615,C89309,週刊少年ジャンプ,1979-12-03,第1群（合計話数：8-16話）,8
0.013550135501355,CE71619,C89309,週刊少年ジャンプ,1979-11-26,第1群（合計話数：8-16話）,7
0.6448598130841121,CE71645,C89309,週刊少年ジャンプ,1979-11-19,第1群（合計話数：8-16話）,6
0.4454828660436137,CE71656,C89309,週刊少年ジャンプ,1979-11-12,第1群（合計話数：8-16話）,5
0.3395638629283489,CE71668,C89309,週刊少年ジャンプ,1979-11-05,第1群（合計話数：8-16話）,4
0.2735562310030395,CE71681,C89309,週刊少年ジャンプ,1979-10-29,第1群（合計話数：8-16話）,3
0.2384823848238482,CE71697,C89309,週刊少年ジャンプ,1979-10-22,第1群（合計話数：8-16話）,2
